0,117,5,235,19.826862341076,SetupReply,received,2,66,
219,31,3,235,19.826886341076,SetupReply,received,3,66,
219,117,5,235,19.827150341076,SetupReply,received,3,66,
235,31,3,235,19.827150341076,SetupReply,received,4,66,
235,31,1166976418,235,19.827150341076,SetupReply,arrived,4,66,
235,117,5,235,19.827414341076,SetupReply,received,4,66,
235,117,3801787594,235,19.827414341076,SetupReply,arrived,4,66,
17,17,1,17,19.846194103411,SetupReq,sent,,,
117,17,1,17,19.846370103411,SetupReq,received,2,44,
0,17,1,17,19.846546103411,SetupReq,received,3,44,
0,0,6,17,19.846546103411,SetupReply,sent,,,
31,17,1,31,19.846786103411,SetupReq,received,4,60,
31,31,4,17,19.846786103411,SetupReply,sent,,,
117,17,1,117,19.846786103411,SetupReq,received,4,60,
117,117,6,17,19.846786103411,SetupReply,sent,,,
219,17,1,235,19.846786103411,SetupReq,received,4,60,
235,17,1,235,19.847026103411,SetupReq,received,5,60,
235,235,2,17,19.847026103411,SetupReply,sent,,,
117,0,6,17,19.847066103411,SetupReply,received,2,70,
17,31,4,17,19.847066103411,SetupReply,received,2,70,
17,31,1921923087,17,19.847066103411,SetupReply,arrived,2,70,
17,117,6,17,19.847066103411,SetupReply,received,2,70,
17,117,645069701,17,19.847066103411,SetupReply,arrived,2,70,
219,235,2,17,19.847306103411,SetupReply,received,2,70,
17,0,6,17,19.847346103411,SetupReply,received,3,70,
17,0,1077468971,17,19.847346103411,SetupReply,arrived,3,70,
0,235,2,17,19.847586103411,SetupReply,received,3,70,
117,235,2,17,19.847866103411,SetupReply,received,4,70,
17,235,2,17,19.848146103411,SetupReply,received,5,70,
17,235,2542220359,17,19.848146103411,SetupReply,arrived,5,70,
202,202,1,202,20.309776620706,SetupReq,sent,,,
117,202,1,202,20.309952620706,SetupReq,received,2,44,
117,117,7,202,20.309952620706,SetupReply,sent,,,
0,202,1,31,20.310192620706,SetupReq,received,3,60,
202,117,7,202,20.310248620706,SetupReply,received,2,74,
202,117,2851534059,202,20.310248620706,SetupReply,arrived,2,74,
0,202,1,219,20.310432620706,SetupReq,received,3,60,
31,202,1,31,20.310432620706,SetupReq,received,4,60,
31,31,5,202,20.310432620706,SetupReply,sent,,,
0,202,1,235,20.310672620706,SetupReq,received,3,60,
219,202,1,219,20.310672620706,SetupReq,received,4,60,
219,219,5,202,20.310672620706,SetupReply,sent,,,
0,31,5,202,20.310728620706,SetupReply,received,2,74,
219,202,1,235,20.310912620706,SetupReq,received,4,60,
0,219,5,202,20.310952620706,SetupReply,received,2,70,
117,31,5,202,20.311024620706,SetupReply,received,3,74,
235,202,1,235,20.311152620706,SetupReq,received,5,60,
235,235,3,202,20.311152620706,SetupReply,sent,,,
117,219,5,202,20.311304620706,SetupReply,received,3,70,
202,31,5,202,20.311320620706,SetupReply,received,4,74,
202,31,1976095087,202,20.311320620706,SetupReply,arrived,4,74,
219,235,3,202,20.311448620706,SetupReply,received,2,74,
202,219,5,202,20.311600620706,SetupReply,received,4,70,
202,219,1793834326,202,20.311600620706,SetupReply,arrived,4,70,
0,235,3,202,20.311744620706,SetupReply,received,3,74,
117,235,3,202,20.312040620706,SetupReply,received,4,74,
202,235,3,202,20.312336620706,SetupReply,received,5,74,
202,235,1987266140,202,20.312336620706,SetupReply,arrived,5,74,
122,122,1,122,20.496033584328,SetupReq,sent,,,
31,122,1,122,20.496209584328,SetupReq,received,2,44,
0,122,1,122,20.496385584328,SetupReq,received,3,44,
117,122,1,122,20.496561584328,SetupReq,received,4,44,
117,117,8,122,20.496561584328,SetupReply,sent,,,
0,122,1,31,20.496801584328,SetupReq,received,5,60,
202,122,1,202,20.496801584328,SetupReq,received,5,60,
202,202,2,122,20.496801584328,SetupReply,sent,,,
0,122,1,219,20.497041584328,SetupReq,received,5,60,
31,122,1,31,20.497041584328,SetupReq,received,6,60,
31,31,6,122,20.497041584328,SetupReply,sent,,,
117,202,2,122,20.497081584328,SetupReply,received,2,70,
219,122,1,219,20.497281584328,SetupReq,received,6,60,
219,219,6,122,20.497281584328,SetupReply,sent,,,
0,117,8,122,20.497353584328,SetupReply,received,2,78,
122,31,6,122,20.497353584328,SetupReply,received,2,78,
122,31,3345019669,122,20.497353584328,SetupReply,arrived,2,78,
0,219,6,122,20.497577584328,SetupReply,received,2,74,
0,202,2,122,20.497633584328,SetupReply,received,3,70,
31,117,8,122,20.497665584328,SetupReply,received,3,78,
31,219,6,122,20.497961584328,SetupReply,received,3,74,
122,117,8,122,20.497977584328,SetupReply,received,4,78,
122,117,778298937,122,20.497977584328,SetupReply,arrived,4,78,
31,202,2,122,20.498241584328,SetupReply,received,4,70,
122,219,6,122,20.498273584328,SetupReply,received,4,74,
122,219,613490480,122,20.498273584328,SetupReply,arrived,4,74,
122,202,2,122,20.498553584328,SetupReply,received,5,70,
122,202,120574571,122,20.498553584328,SetupReply,arrived,5,70,
193,193,1,193,21.472785294365,SetupReq,sent,,,
17,193,1,193,21.472961294365,SetupReq,received,2,44,
117,193,1,193,21.473137294365,SetupReq,received,3,44,
202,193,1,193,21.473313294365,SetupReq,received,4,44,
202,202,3,193,21.473313294365,SetupReply,sent,,,
117,193,1,117,21.473553294365,SetupReq,received,5,60,
117,117,9,193,21.473553294365,SetupReply,sent,,,
117,193,1,122,21.473793294365,SetupReq,received,5,60,
17,117,9,193,21.473881294365,SetupReply,received,2,82,
117,193,1,219,21.474033294365,SetupReq,received,5,60,
0,193,1,122,21.474033294365,SetupReq,received,6,60,
193,117,9,193,21.474209294365,SetupReply,received,3,82,
193,117,2396739213,193,21.474209294365,SetupReply,arrived,3,82,
0,193,1,219,21.474273294365,SetupReq,received,6,60,
31,193,1,122,21.474273294365,SetupReq,received,7,60,
117,202,3,193,21.474329294365,SetupReply,received,2,74,
219,193,1,219,21.474513294365,SetupReq,received,7,60,
219,219,7,193,21.474513294365,SetupReply,sent,,,
122,193,1,122,21.474513294365,SetupReq,received,8,60,
122,122,2,193,21.474513294365,SetupReply,sent,,,
17,202,3,193,21.474625294365,SetupReply,received,3,74,
193,122,2,193,21.474793294365,SetupReply,received,2,70,
193,122,2252966507,193,21.474793294365,SetupReply,arrived,2,70,
0,219,7,193,21.474825294365,SetupReply,received,2,78,
193,202,3,193,21.474921294365,SetupReply,received,4,74,
193,202,4261057467,193,21.474921294365,SetupReply,arrived,4,74,
117,219,7,193,21.475137294365,SetupReply,received,3,78,
17,219,7,193,21.475449294365,SetupReply,received,4,78,
193,219,7,193,21.475761294365,SetupReply,received,5,78,
193,219,99167235,193,21.475761294365,SetupReply,arrived,5,78,
214,214,1,214,21.575316581486,SetupReq,sent,,,
122,214,1,214,21.575492581486,SetupReq,received,2,44,
31,214,1,214,21.575668581486,SetupReq,received,3,44,
0,214,1,214,21.575844581486,SetupReq,received,4,44,
219,214,1,214,21.576020581486,SetupReq,received,5,44,
219,219,8,214,21.576020581486,SetupReply,sent,,,
0,214,1,193,21.576260581486,SetupReq,received,6,60,
235,214,1,235,21.576260581486,SetupReq,received,6,60,
235,235,4,214,21.576260581486,SetupReply,sent,,,
0,214,1,202,21.576500581486,SetupReq,received,6,60,
117,214,1,193,21.576500581486,SetupReq,received,7,60,
219,235,4,214,21.576572581486,SetupReply,received,2,78,
117,214,1,202,21.576740581486,SetupReq,received,7,60,
17,214,1,193,21.576740581486,SetupReq,received,8,60,
0,219,8,214,21.576828581486,SetupReply,received,2,82,
202,214,1,202,21.576980581486,SetupReq,received,8,60,
202,202,4,214,21.576980581486,SetupReply,sent,,,
193,214,1,193,21.576980581486,SetupReq,received,9,60,
193,193,2,214,21.576980581486,SetupReply,sent,,,
0,235,4,214,21.577140581486,SetupReply,received,3,78,
31,219,8,214,21.577156581486,SetupReply,received,3,82,
122,193,2,214,21.577276581486,SetupReply,received,2,74,
117,202,4,214,21.577292581486,SetupReply,received,2,78,
31,235,4,214,21.577468581486,SetupReply,received,4,78,
122,219,8,214,21.577484581486,SetupReply,received,4,82,
214,193,2,214,21.577572581486,SetupReply,received,3,74,
214,193,256906389,214,21.577572581486,SetupReply,arrived,3,74,
0,202,4,214,21.577604581486,SetupReply,received,3,78,
122,235,4,214,21.577796581486,SetupReply,received,5,78,
214,219,8,214,21.577900581486,SetupReply,received,5,82,
214,219,847835087,214,21.577900581486,SetupReply,arrived,5,82,
31,202,4,214,21.577916581486,SetupReply,received,4,78,
214,235,4,214,21.578212581486,SetupReply,received,6,78,
214,235,1934610291,214,21.578212581486,SetupReply,arrived,6,78,
122,202,4,214,21.578228581486,SetupReply,received,5,78,
214,202,4,214,21.578540581486,SetupReply,received,6,78,
214,202,327315328,214,21.578540581486,SetupReply,arrived,6,78,
103,103,6,103,21.8610841007,SetupReq,sent,,,
235,103,6,103,21.8612601007,SetupReq,received,2,44,
219,103,6,103,21.8614361007,SetupReq,received,3,44,
0,103,6,103,21.8616121007,SetupReq,received,4,44,
117,103,6,103,21.8617881007,SetupReq,received,5,44,
117,117,10,103,21.8617881007,SetupReply,sent,,,
17,103,6,17,21.8620281007,SetupReq,received,6,60,
17,17,2,103,21.8620281007,SetupReply,sent,,,
0,103,6,31,21.8620281007,SetupReq,received,6,60,
0,103,6,122,21.8622681007,SetupReq,received,6,60,
31,103,6,31,21.8622681007,SetupReq,received,7,60,
31,31,7,103,21.8622681007,SetupReply,sent,,,
117,17,2,103,21.8623241007,SetupReply,received,2,74,
31,103,6,122,21.8625081007,SetupReq,received,7,60,
0,31,7,103,21.8625961007,SetupReply,received,2,82,
0,117,10,103,21.8626281007,SetupReply,received,2,90,
122,103,6,122,21.8627481007,SetupReq,received,8,60,
122,122,3,103,21.8627481007,SetupReply,sent,,,
103,31,7,103,21.8629241007,SetupReply,received,3,82,
103,31,493007433,103,21.8629241007,SetupReply,arrived,3,82,
0,17,2,103,21.8629241007,SetupReply,received,3,74,
31,122,3,103,21.8630761007,SetupReply,received,2,82,
103,117,10,103,21.8632841007,SetupReply,received,3,90,
103,117,2655141347,103,21.8632841007,SetupReply,arrived,3,90,
0,122,3,103,21.8634041007,SetupReply,received,3,82,
103,17,2,103,21.8635801007,SetupReply,received,4,74,
103,17,2306088023,103,21.8635801007,SetupReply,arrived,4,74,
103,122,3,103,21.8639081007,SetupReply,received,4,82,
103,122,1035262828,103,21.8639081007,SetupReply,arrived,4,82,
89,89,1,89,22.338876119101,SetupReq,sent,,,
219,89,1,89,22.339052119101,SetupReq,received,2,44,
0,89,1,89,22.339228119101,SetupReq,received,3,44,
103,89,1,89,22.339404119101,SetupReq,received,4,44,
103,103,7,89,22.339404119101,SetupReply,sent,,,
0,89,1,17,22.339644119101,SetupReq,received,5,60,
235,103,7,89,22.339716119101,SetupReply,received,2,78,
0,89,1,31,22.339884119101,SetupReq,received,5,60,
117,89,1,17,22.339884119101,SetupReq,received,6,60,
219,103,7,89,22.340028119101,SetupReply,received,3,78,
0,89,1,117,22.340124119101,SetupReq,received,5,60,
31,89,1,31,22.340124119101,SetupReq,received,6,60,
31,31,8,89,22.340124119101,SetupReply,sent,,,
17,89,1,17,22.340124119101,SetupReq,received,7,60,
17,17,3,89,22.340124119101,SetupReply,sent,,,
89,103,7,89,22.340340119101,SetupReply,received,4,78,
89,103,1011569387,89,22.340340119101,SetupReply,arrived,4,78,
117,89,1,117,22.340364119101,SetupReq,received,6,60,
117,117,11,89,22.340364119101,SetupReply,sent,,,
117,17,3,89,22.340436119101,SetupReply,received,2,78,
89,31,8,89,22.340468119101,SetupReply,received,2,86,
89,31,1169597633,89,22.340468119101,SetupReply,arrived,2,86,
0,117,11,89,22.340756119101,SetupReply,received,2,98,
0,17,3,89,22.341068119101,SetupReply,received,3,78,
219,117,11,89,22.341148119101,SetupReply,received,3,98,
219,17,3,89,22.341460119101,SetupReply,received,4,78,
89,117,11,89,22.341540119101,SetupReply,received,4,98,
89,117,3847609015,89,22.341540119101,SetupReply,arrived,4,98,
89,17,3,89,22.341852119101,SetupReply,received,5,78,
89,17,3491229343,89,22.341852119101,SetupReply,arrived,5,78,
111,111,1,111,23.222613681391,SetupReq,sent,,,
103,111,1,111,23.222789681391,SetupReq,received,2,44,
103,103,8,111,23.222789681391,SetupReply,sent,,,
235,111,1,89,23.223029681391,SetupReq,received,3,60,
0,111,1,117,23.223029681391,SetupReq,received,3,60,
111,103,8,111,23.223117681391,SetupReply,received,2,82,
111,103,3045884295,111,23.223117681391,SetupReply,arrived,2,82,
0,111,1,122,23.223269681391,SetupReq,received,3,60,
219,111,1,89,23.223269681391,SetupReq,received,4,60,
117,111,1,117,23.223269681391,SetupReq,received,4,60,
117,117,12,111,23.223269681391,SetupReply,sent,,,
31,111,1,122,23.223509681391,SetupReq,received,4,60,
89,111,1,89,23.223509681391,SetupReq,received,5,60,
89,89,2,111,23.223509681391,SetupReply,sent,,,
111,117,12,111,23.223661681391,SetupReply,received,2,98,
111,117,82950352,111,23.223661681391,SetupReply,arrived,2,98,
122,111,1,122,23.223749681391,SetupReq,received,5,60,
122,122,4,111,23.223749681391,SetupReply,sent,,,
219,89,2,111,23.223821681391,SetupReply,received,2,78,
31,122,4,111,23.224093681391,SetupReply,received,2,86,
235,89,2,111,23.224133681391,SetupReply,received,3,78,
0,122,4,111,23.224437681391,SetupReply,received,3,86,
103,89,2,111,23.224445681391,SetupReply,received,4,78,
111,89,2,111,23.224757681391,SetupReply,received,5,78,
111,89,2256655666,111,23.224757681391,SetupReply,arrived,5,78,
103,122,4,111,23.224781681391,SetupReply,received,4,86,
111,122,4,111,23.225125681391,SetupReply,received,5,86,
111,122,3572609482,111,23.225125681391,SetupReply,arrived,5,86,
215,215,1,215,25.950560398821,SetupReq,sent,,,
17,215,1,215,25.950736398821,SetupReq,received,2,44,
117,215,1,215,25.950912398821,SetupReq,received,3,44,
0,215,1,215,25.951088398821,SetupReq,received,4,44,
31,215,1,215,25.951264398821,SetupReq,received,5,44,
122,215,1,215,25.951440398821,SetupReq,received,6,44,
214,215,1,215,25.951616398821,SetupReq,received,7,44,
214,214,2,215,25.951616398821,SetupReply,sent,,,
122,215,1,202,25.951856398821,SetupReq,received,8,60,
122,215,1,219,25.952096398821,SetupReq,received,8,60,
31,215,1,202,25.952096398821,SetupReq,received,9,60,
122,215,1,235,25.952336398821,SetupReq,received,8,60,
31,215,1,219,25.952336398821,SetupReq,received,9,60,
0,215,1,202,25.952336398821,SetupReq,received,10,60,
31,215,1,235,25.952576398821,SetupReq,received,9,60,
0,215,1,219,25.952576398821,SetupReq,received,10,60,
117,215,1,202,25.952576398821,SetupReq,received,11,60,
122,214,2,215,25.952632398821,SetupReply,received,2,74,
0,215,1,235,25.952816398821,SetupReq,received,10,60,
219,215,1,219,25.952816398821,SetupReq,received,11,60,
219,219,9,215,25.952816398821,SetupReply,sent,,,
202,215,1,202,25.952816398821,SetupReq,received,12,60,
202,202,5,215,25.952816398821,SetupReply,sent,,,
31,214,2,215,25.952928398821,SetupReply,received,3,74,
219,215,1,235,25.953056398821,SetupReq,received,11,60,
215,202,5,215,25.953144398821,SetupReply,received,2,82,
215,202,3220127828,215,25.953144398821,SetupReply,arrived,2,82,
0,219,9,215,25.953224398821,SetupReply,received,2,102,
17,214,2,215,25.953224398821,SetupReply,received,4,74,
235,215,1,235,25.953296398821,SetupReq,received,12,60,
235,235,5,215,25.953296398821,SetupReply,sent,,,
215,214,2,215,25.953520398821,SetupReply,received,5,74,
215,214,907815346,215,25.953520398821,SetupReply,arrived,5,74,
219,235,5,215,25.953624398821,SetupReply,received,2,82,
117,219,9,215,25.953632398821,SetupReply,received,3,102,
0,235,5,215,25.953952398821,SetupReply,received,3,82,
17,219,9,215,25.954040398821,SetupReply,received,4,102,
117,235,5,215,25.954280398821,SetupReply,received,4,82,
215,219,9,215,25.954448398821,SetupReply,received,5,102,
215,219,772197877,215,25.954448398821,SetupReply,arrived,5,102,
17,235,5,215,25.954608398821,SetupReply,received,5,82,
215,235,5,215,25.954936398821,SetupReply,received,6,82,
215,235,3531985835,215,25.954936398821,SetupReply,arrived,6,82,
15,15,1,15,26.135975046317,SetupReq,sent,,,
193,15,1,15,26.136151046317,SetupReq,received,2,44,
17,15,1,15,26.136327046317,SetupReq,received,3,44,
17,17,4,15,26.136327046317,SetupReply,sent,,,
117,15,1,0,26.136567046317,SetupReq,received,4,60,
31,15,1,31,26.136567046317,SetupReq,received,4,60,
31,31,9,15,26.136567046317,SetupReply,sent,,,
193,17,4,15,26.136655046317,SetupReply,received,2,82,
117,15,1,235,26.136807046317,SetupReq,received,4,60,
0,15,1,0,26.136807046317,SetupReq,received,5,60,
0,0,7,15,26.136807046317,SetupReply,sent,,,
0,31,9,15,26.136975046317,SetupReply,received,2,102,
15,17,4,15,26.136983046317,SetupReply,received,3,82,
15,17,1630599914,15,26.136983046317,SetupReply,arrived,3,82,
0,15,1,235,26.137047046317,SetupReq,received,5,60,
117,0,7,15,26.137103046317,SetupReply,received,2,74,
219,15,1,235,26.137287046317,SetupReq,received,6,60,
17,0,7,15,26.137399046317,SetupReply,received,3,74,
117,31,9,15,26.137511046317,SetupReply,received,3,102,
235,15,1,235,26.137527046317,SetupReq,received,7,60,
235,235,6,15,26.137527046317,SetupReply,sent,,,
193,0,7,15,26.137695046317,SetupReply,received,4,74,
219,235,6,15,26.137871046317,SetupReply,received,2,86,
17,31,9,15,26.137919046317,SetupReply,received,4,102,
15,0,7,15,26.137991046317,SetupReply,received,5,74,
15,0,1180541218,15,26.137991046317,SetupReply,arrived,5,74,
0,235,6,15,26.138215046317,SetupReply,received,3,86,
193,31,9,15,26.138327046317,SetupReply,received,5,102,
117,235,6,15,26.138559046317,SetupReply,received,4,86,
15,31,9,15,26.138735046317,SetupReply,received,6,102,
15,31,745938616,15,26.138735046317,SetupReply,arrived,6,102,
17,235,6,15,26.138903046317,SetupReply,received,5,86,
193,235,6,15,26.139247046317,SetupReply,received,6,86,
15,235,6,15,26.139591046317,SetupReply,received,7,86,
15,235,1772131720,15,26.139591046317,SetupReply,arrived,7,86,
167,167,1,167,26.664723324901,SetupReq,sent,,,
111,167,1,167,26.664899324901,SetupReq,received,2,44,
103,167,1,167,26.665075324901,SetupReq,received,3,44,
0,167,1,167,26.665251324901,SetupReq,received,4,44,
117,167,1,167,26.665427324901,SetupReq,received,5,44,
17,167,1,167,26.665603324901,SetupReq,received,6,44,
193,167,1,167,26.665779324901,SetupReq,received,7,44,
193,193,3,167,26.665779324901,SetupReply,sent,,,
17,167,1,117,26.666019324901,SetupReq,received,8,60,
122,167,1,122,26.666019324901,SetupReq,received,8,60,
122,122,5,167,26.666019324901,SetupReply,sent,,,
17,167,1,202,26.666259324901,SetupReq,received,8,60,
117,167,1,117,26.666259324901,SetupReq,received,9,60,
117,117,13,167,26.666259324901,SetupReply,sent,,,
31,122,5,167,26.666395324901,SetupReply,received,2,94,
117,167,1,202,26.666499324901,SetupReq,received,9,60,
17,193,3,167,26.666635324901,SetupReply,received,2,94,
111,117,13,167,26.666667324901,SetupReply,received,2,102,
202,167,1,202,26.666739324901,SetupReq,received,10,60,
202,202,6,167,26.666739324901,SetupReply,sent,,,
0,122,5,167,26.666771324901,SetupReply,received,3,94,
117,193,3,167,26.667011324901,SetupReply,received,3,94,
167,117,13,167,26.667075324901,SetupReply,received,3,102,
167,117,1264982541,167,26.667075324901,SetupReply,arrived,3,102,
167,202,6,167,26.667083324901,SetupReply,received,2,86,
167,202,3443168648,167,26.667083324901,SetupReply,arrived,2,86,
103,122,5,167,26.667147324901,SetupReply,received,4,94,
111,193,3,167,26.667387324901,SetupReply,received,4,94,
111,122,5,167,26.667523324901,SetupReply,received,5,94,
167,193,3,167,26.667763324901,SetupReply,received,5,94,
167,193,479553777,167,26.667763324901,SetupReply,arrived,5,94,
167,122,5,167,26.668139324901,SetupReply,received,6,94,
167,122,4091241286,167,26.668139324901,SetupReply,arrived,6,94,
202,202,7,167,28.442666166229,NotifyVset,sent,,,
167,202,0,167,28.442942166229,NotifyVset,received,2,69,
122,122,6,111,29.419002950752,NotifyVset,sent,,,
31,122,0,111,29.419294950752,NotifyVset,received,2,73,
0,122,0,111,29.419586950752,NotifyVset,received,3,73,
103,122,0,111,29.419878950752,NotifyVset,received,4,73,
111,122,0,111,29.420170950752,NotifyVset,received,5,73,
235,235,7,0,29.617167035816,NotifyVset,sent,,,
103,235,0,0,29.617443035816,NotifyVset,received,2,69,
0,235,0,0,29.617719035816,NotifyVset,received,3,69,
17,17,5,0,31.318698345734,NotifyVset,sent,,,
117,17,0,0,31.318990345734,NotifyVset,received,2,73,
0,17,0,0,31.319282345734,NotifyVset,received,3,73,
214,214,3,193,31.717847770622,NotifyVset,sent,,,
122,214,0,193,31.718075770622,NotifyVset,received,2,57,
193,214,0,193,31.718303770622,NotifyVset,received,3,57,
193,193,4,122,32.290442891728,NotifyVset,sent,,,
122,193,0,122,32.290750891728,NotifyVset,received,2,77,
103,103,9,31,32.583262877448,NotifyVset,sent,,,
0,103,0,31,32.583538877448,NotifyVset,received,2,69,
31,103,0,31,32.583814877448,NotifyVset,received,3,69,
89,89,3,17,33.314214288475,NotifyVset,sent,,,
219,89,0,17,33.314458288475,NotifyVset,received,2,61,
0,89,0,17,33.314702288475,NotifyVset,received,3,61,
117,89,0,17,33.314946288475,NotifyVset,received,4,61,
17,89,0,17,33.315190288475,NotifyVset,received,5,61,
111,111,2,89,33.575882151075,NotifyVset,sent,,,
103,111,0,89,33.576110151075,NotifyVset,received,2,57,
235,111,0,89,33.576338151075,NotifyVset,received,3,57,
219,111,0,89,33.576566151075,NotifyVset,received,4,57,
89,111,0,89,33.576794151075,NotifyVset,received,5,57,
193,193,5,215,34.567285918008,SetupReq,sent,,,
122,193,5,215,34.567653918008,SetupReq,received,2,92,
31,193,5,215,34.568037918008,SetupReq,received,3,96,
17,193,5,215,34.568437918008,SetupReq,received,4,100,
215,193,5,215,34.568853918008,SetupReq,received,5,104,
215,215,2,193,34.568853918008,AddRoute,sent,,,
17,215,2,193,34.569213918008,AddRoute,received,2,90,
193,215,2,193,34.569557918008,AddRoute,received,3,86,
193,215,3877950946,193,34.569557918008,AddRoute,arrived,3,86,
167,167,2,117,34.847181869051,NotifyVset,sent,,,
111,167,0,117,34.847393869051,NotifyVset,received,2,53,
117,167,0,117,34.847605869051,NotifyVset,received,3,53,
15,15,2,0,34.869094404626,NotifyVset,sent,,,
215,15,0,0,34.869306404626,NotifyVset,received,2,53,
17,15,0,0,34.869518404626,NotifyVset,received,3,53,
117,15,0,0,34.869730404626,NotifyVset,received,4,53,
0,15,0,0,34.869942404626,NotifyVset,received,5,53,
215,215,3,202,35.061075232413,NotifyVset,sent,,,
202,215,0,202,35.061319232413,NotifyVset,received,2,61,
15,15,3,89,35.395025587875,SetupReq,sent,,,
193,15,3,89,35.395297587875,SetupReq,received,2,68,
17,15,3,89,35.395585587875,SetupReq,received,3,72,
117,15,3,89,35.395889587875,SetupReq,received,4,76,
0,15,3,89,35.396209587875,SetupReq,received,5,80,
219,15,3,89,35.396545587875,SetupReq,received,6,84,
89,15,3,89,35.396897587875,SetupReq,received,7,88,
89,89,4,15,35.396897587875,AddRoute,sent,,,
219,89,4,15,35.397305587875,AddRoute,received,2,102,
0,89,4,15,35.397697587875,AddRoute,received,3,98,
117,89,4,15,35.398073587875,AddRoute,received,4,94,
17,89,4,15,35.398433587875,AddRoute,received,5,90,
193,89,4,15,35.398777587875,AddRoute,received,6,86,
15,89,4,15,35.399105587875,AddRoute,received,7,82,
15,89,4117306393,15,35.399105587875,AddRoute,arrived,7,82,
111,111,3,31,35.709744856045,SetupReq,sent,,,
117,111,3,31,35.710032856045,SetupReq,received,2,72,
0,111,3,31,35.710336856045,SetupReq,received,3,76,
31,111,3,31,35.710656856045,SetupReq,received,4,80,
31,31,10,111,35.710656856045,AddRoute,sent,,,
0,31,10,111,35.711096856045,AddRoute,received,2,110,
