   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 10		51036	51106	46302	 6890	57582	28478	54955	10239	25644	51544	     	41578	57221	54025	28460	20846	27181	13584	56917	49977	23854	43950	55144	52573	  215	56354	43588	49938	39037	     	     	25959	35643	42746	47741	21087	11446	37914	47574	53472	38498	26495	43731	35246	50755	29483	13213	29780	38079	     	32542	 2056	59325	34639	     	     	 5412	40338	48900	10228	     	33550	 1698	12433	     	48486	53873	14538	52734	29093	49128	45797	35903	34761	13959	17986	41434	 4854	     	 9258	 1168	55205	12045	12538	58757	 9742	14534	51342	     	41813	     	     	16926	16884	43074	42201	55758	10064	35262	55610	
 11		28765	 9695	45440	45782	32409	15607	 5261	 1401	 8655	47767	19890	55073	37072	16814	47497	39313	29008	40606	53453	14760	     	36143	25321	13335	 2089	22416	37525	38752	40230	44006	     	49075	56365	16126	11727	10128	16949	55855	 8718	20066	25702	39288	25582	47736	58282	  258	30997	47478	 9738	29697	26287	12997	21568	29974	 2237	 4802	 7348	32013	52851	     	 9764	17774	 3869	36171	     	     	 7128	 5458	13953	     	24730	     	 8493	50261	11962	     	38898	31203	40839	   69	56859	53289	     	     	     	32538	56717	53267	 3549	 5602	43049	15542	24525	     	25852	 7494	17385	 4790	41554	30601	
 12		42493	44419	14751	21783	45800	56163	27322	 7626	16830	     	 1717	15496	54142	45380	 1449	25095	33073	39177	     	42202	19983	43666	42764	47672	38293	57008	     	34487	21068	47771	 4634	13734	47958	17467	44683	37712	53790	41439	18593	46752	45650	     	54254	 6595	24318	  892	51928	 8363	45659	11587	 9201	30505	33782	14860	34481	20812	     	50538	 7734	     	22731	     	 1608	 4620	29121	12678	29475	50358	23841	     	39564	31550	     	 8867	 6734	13713	50580	22860	     	22219	 4598	32513	33266	17526	24613	     	59675	33575	 1800	35472	28071	 7057	24506	41204	24379	     	29745	33905	30591	37955	
 13		45018	33085	31650	  116	     	10066	54068	57792	     	15583	24262	13933	57986	35297	47153	38169	42588	24919	     	29912	42161	33610	59536	  414	19992	24825	58982	22582	     	48844	41046	52891	11287	50170	     	46435	55615	34956	33809	38533	32406	29390	     	43642	13646	14456	44736	55815	 7958	41228	 2163	16597	22811	27862	49771	 2657	25689	54579	29859	52788	45183	39556	 5334	15184	39765	 3031	  919	15220	 3956	10300	28165	15185	 9729	     	26063	57374	29114	32135	56739	19639	 1815	34853	44475	24902	29517	42526	49184	  207	11668	13266	53971	 9889	27167	53231	40659	41796	     	54566	51631	27411	
 14		 6680	20402	 2384	     	14771	15348	21320	 5319	 7586	22358	53266	56587	 3201	51702	45792	37929	27506	     	 3014	50685	26574	13482	39188	59571	47889	22235	56483	 7623	32375	55660	19665	23253	 5875	32693	11130	     	24752	 6235	38566	46286	23351	27900	     	     	18181	19358	18186	47923	28126	43695	48389	47787	14546	14498	55722	11970	29276	11671	15112	     	  629	57111	 1522	36384	     	     	45517	43655	29687	55330	     	 6775	     	28531	16986	45169	47086	12620	44205	50266	38377	37478	12035	26816	     	59998	  718	13494	15606	30206	59509	10705	40546	43401	     	51234	45602	 2229	46477	     	
 15		13526	     	 1943	     	15680	18476	 1007	54029	58058	30180	     	15049	     	49451	45524	     	24922	44256	 6606	 5063	     	32398	24334	     	40798	37524	53582	57660	27727	26648	     	11636	29260	  383	51437	37006	 6159	25056	 8513	34117	15951	36747	28534	29157	10253	43834	 6160	55152	     	 4969	21454	39797	32335	31980	35583	49304	 5199	56624	 5776	36245	22480	15225	28075	54978	24888	15976	 1032	     	12942	45231	41700	 7395	30832	36091	 1933	     	     	31779	35464	41142	19200	19282	21892	16849	13112	15946	41478	48555	14357	50856	18846	34002	  971	33246	31778	17296	51815	20098	17444	32777	
 16		30209	27592	19188	55274	34021	51820	51317	39400	37708	 4460	20318	33976	33985	39254	50709	49921	36067	20616	50787	  299	15991	13485	44237	21564	20272	50173	48947	21824	31992	26746	15620	49539	34760	26000	40995	41195	33587	 2268	12793	47523	 7085	 8191	11278	 8152	 4112	56727	 9762	18944	15507	50946	 6765	49500	33166	     	43309	46282	22622	     	59190	  606	12720	39157	56882	57109	26470	42030	45121	56523	11827	43912	34448	38417	33788	56539	26492	53900	46621	45200	17473	49699	10974	18288	54335	49835	     	     	55693	52196	16864	16349	 5600	24625	43019	44763	 1383	20257	34061	 8940	17713	39546	
 17		48221	49969	 4264	13675	37340	36428	 1336	     	51983	42755	50540	 9105	 7250	17597	51113	43712	     	10202	 1291	 8450	18644	38927	 7447	28827	 8093	19275	45112	16958	20861	32243	39284	51682	42492	 4871	38761	34290	26900	     	49354	28548	  852	39367	38869	52344	54797	 5154	 3400	38824	49133	31394	16923	49418	 7269	     	14640	     	     	25971	11246	15484	54926	54140	 7517	22633	28453	14354	13210	18459	 2869	 5777	49268	19522	44892	27934	25182	  464	15832	47684	10431	35019	43323	51539	 8701	52818	20676	     	22923	 8467	 4753	     	28894	14691	31760	48759	15211	     	29180	23046	34381	42554	
 18		20304	48660	12405	47110	16809	13405	58130	24565	37088	57612	     	52361	19763	45676	33416	33999	17298	51819	     	53920	58742	12190	29518	44228	59111	42652	11259	15708	16003	39448	 6568	19843	45090	14202	55986	35686	 4286	10718	54657	44583	54472	  687	 5580	     	20877	57989	     	10252	48099	38275	55668	56193	33387	51314	21513	49412	     	30467	26641	27383	33448	31585	29583	47822	42689	58820	28361	59290	23240	44312	26923	 4420	54252	 1994	55203	39303	31834	59013	49570	14393	25558	  497	 1980	16736	49393	22692	     	10474	36672	36708	55492	 9504	 6643	50388	56816	56040	15468	42447	 9800	37817	
 19		17694	15245	12896	35412	     	     	     	 6607	 5305	55955	     	21070	23491	35892	57844	 3745	52672	 4297	     	     	24994	46023	18438	34066	54985	14939	21000	  755	22725	     	49686	36053	 5757	21915	12069	     	31473	30176	31317	41789	     	38276	 8531	20954	38154	18819	17717	58833	56503	43628	11486	11061	51547	45949	12224	34986	 7281	50910	13086	41415	30718	30559	19212	20405	46280	38244	 1682	53768	51033	12307	     	 5880	     	 8081	     	     	 1261	 3153	     	21272	25774	38271	51997	58000	 8146	25922	35308	38132	53703	25991	32824	44309	 1813	13871	18570	34196	17892	58559	16238	21646	
 20		42119	18960	40969	 1088	21825	34700	18483	55781	10830	40318	26280	53068	45542	21792	20115	21209	34084	 8558	32248	29553	42231	46918	41557	     	33490	28886	50127	51386	24412	35298	59673	 1049	44888	35411	20491	 6948	41888	57720	58153	18872	38307	40454	 9460	21219	24484	59582	43227	35029	36974	45526	19998	42654	 1219	39902	38923	57073	     	56026	37587	     	57300	43511	31966	  929	 9713	32885	  120	 6019	55462	37155	     	52964	24491	 6037	     	     	 4619	13774	20086	19895	 6455	10991	10842	23130	11125	     	28030	 5723	57709	43771	46938	52847	     	26802	43958	17014	     	34915	37603	49586	
 21		 9248	  189	27615	49917	56113	     	11774	38795	10841	22232	14116	25876	19399	32207	     	12732	33206	15926	 7939	31592	26192	53354	19812	37437	48156	 3439	47484	34450	     	     	 2285	29456	27806	     	29348	22059	 4345	43917	54049	22632	     	     	47323	46055	45059	33373	24275	     	 1214	38329	23404	24331	26328	  602	56607	49805	35325	51786	21014	14605	33893	28440	39739	 1497	 6686	17005	49051	49000	12304	18346	28150	 6656	17427	30216	32823	57095	     	44835	 7102	41492	     	54574	14121	47576	19278	 5362	41974	  957	35321	32009	19387	39404	 6893	39322	10825	     	51105	49180	     	56283	
 22		58361	29007	56062	58911	 2363	17966	     	33606	     	 5252	     	  408	 3097	51536	46384	26198	     	46291	 2625	 1361	19608	12828	 7080	40750	14556	     	11586	 5049	     	18240	21236	42871	50159	 2680	37366	   50	 3700	     	55106	46709	44849	17556	37135	40413	56017	19562	 4412	56879	45497	47791	36795	39326	48035	45598	     	 1156	 5012	18021	     	38582	     	59378	12791	20700	19689	58382	52270	24371	24418	52261	34502	50530	     	 8393	24882	30349	     	33457	52954	10936	10434	 9670	31658	     	59428	26960	45531	51985	10651	46448	37451	51593	     	18654	 6639	39052	16370	54811	54928	48403	
 23		48529	22778	46727	21311	     	     	49358	     	26030	 2974	35743	53388	48535	23563	24638	 1289	  653	29230	34245	37856	     	51816	49264	51678	56742	 8966	41455	 7432	20484	32296	49271	18690	     	17570	34593	37432	57121	41588	10647	 5236	40168	54529	20260	51734	55009	30980	     	42855	31042	30806	45042	 2735	32021	  611	57878	54412	15368	40054	25488	11242	32767	42543	16402	 8668	     	51119	 2520	36574	22412	10835	16697	57223	35310	     	     	46356	44253	 6684	     	16027	47395	     	35302	20769	34601	51988	     	11328	     	29547	38342	33706	55934	59085	 3442	49072	     	     	26529	10045	
 24		57736	40140	41814	34740	30171	51183	34627	     	21360	47286	     	 2429	  779	41633	55601	     	56261	12740	16820	 6903	16016	  588	52147	52553	24534	33833	52470	39292	28974	20530	     	34109	38766	     	55268	     	51659	52704	     	 9016	 7385	29935	22938	30851	44374	41412	58085	     	28763	 8656	13111	45603	55068	42021	     	 5918	36765	25379	 1583	24948	     	26262	23270	37637	10296	 4136	10818	 6206	34672	11277	19729	     	     	34342	27719	32043	52587	 5944	42901	33241	38590	50349	24622	 3417	32551	21229	35633	51435	46148	 6995	53222	52077	17016	41375	39362	21078	15840	 2008	50640	16421	
 25		48139	57277	16494	 9367	58125	20009	33883	  624	     	29469	20696	13673	41290	     	29969	  396	46089	21616	51826	15135	38461	44344	51237	33934	39537	40161	44756	22423	 6830	52258	 1235	 3919	24312	 5639	49651	30588	28656	24352	 4799	51620	58983	52518	 9301	 8481	 7068	15421	35942	43748	24822	51761	 4640	     	16321	32506	14842	24942	49692	52032	21017	 5759	30432	36613	11398	  966	45805	22051	22794	29339	     	40572	34055	12445	29304	 8327	56593	     	44519	 7703	55864	29205	     	26759	     	31886	57226	22500	24920	17681	33041	     	27927	55919	12819	30996	18099	16834	41905	18572	  864	25606	
 26		33520	10624	27850	53643	     	     	21894	25696	29544	14277	22482	40368	37838	20407	     	     	39233	30935	     	59765	17390	     	10139	43293	57439	27071	26329	47904	12638	16268	29098	57689	24367	12076	23608	12996	44584	16438	57013	31528	22672	 4592	16279	54761	 7588	     	     	11477	14007	58016	     	37508	28419	23810	32441	27273	32665	     	17864	57415	42525	48752	29336	25775	26303	55434	52322	     	26182	 2679	 4020	45165	57647	13714	14420	37169	14547	28236	53080	23726	     	17962	15540	 2031	  808	34775	11877	35507	 7439	 2457	14562	40283	26082	41527	 1757	 9434	     	41880	     	52750	
 27		38355	41364	28743	45473	28289	59887	     	37365	 2401	48512	43544	24846	     	36351	 6236	 4573	 3891	33819	26780	35156	     	11525	56720	15516	51731	 1084	22581	 4664	16310	48998	31041	 3934	  944	     	 5388	51109	25255	29179	31355	39454	41282	13375	17493	41733	29529	22065	     	 6828	54109	31621	  622	48866	 2565	41933	  748	 8298	56337	     	20352	 3256	51980	47089	28796	 4132	 5106	30280	     	15392	 4916	20411	     	19861	     	15783	 7617	43905	 4863	40920	32330	36263	18620	33294	50158	     	32568	25370	     	13001	37613	 1576	12883	10058	 5102	 8815	42694	23063	52396	 6463	49052	 4709	
 28		     	23705	     	35983	21607	52931	47274	     	     	     	32804	22752	25793	12339	16901	     	18899	13988	29379	56125	53155	38435	17729	12569	17435	29766	  841	19903	 1186	     	     	26168	28542	     	 9142	32651	59367	56565	41937	48948	     	40386	44958	17868	43705	     	 1411	57031	23519	 2074	21583	24400	 5995	29416	59068	12719	 9250	18511	50845	58674	37202	21080	34313	40353	42478	33335	 4478	53098	15313	53799	 6543	35100	44991	20552	44456	49722	42787	31172	49829	     	31888	33092	15888	46754	33015	 5244	21780	47237	10234	55328	48581	13099	23749	16040	12778	     	25494	44184	 4767	15698	
 29		45788	23043	39062	23692	32271	     	19873	40808	59700	47578	58835	58538	 4423	34141	 8456	58790	56257	32585	32537	40377	23651	46660	 8410	33422	20389	28013	     	     	48331	30535	18506	12142	 5523	52480	27175	36570	54971	33296	32691	26241	33559	31535	33873	29760	50557	17430	50145	56769	59715	48986	54286	33890	     	13990	34998	34583	 2620	46464	58555	 9760	46827	13021	 6045	   28	25600	57781	 8300	 4130	46407	10255	52468	17915	20401	     	41641	46745	27036	44104	44667	45622	     	42105	 6016	15267	42515	30130	     	44655	11190	32572	18559	15205	22766	 4351	     	39185	32492	21280	 6397	 8533	
 30		52192	35052	21293	54640	19325	36483	35549	15892	27852	47560	36544	 4692	35764	45351	20637	 1242	 9108	10767	47222	28618	44659	43746	39936	31129	22135	40642	     	18427	48547	54664	 3885	 2622	34110	19845	50228	25619	53659	27743	 1157	     	 8714	42624	13249	34570	42350	21267	52403	 5386	     	28178	14614	30784	35196	 1163	55461	     	24101	54688	     	33681	     	 2970	57727	22067	 5465	     	52390	42100	43279	26395	32997	 1026	31186	38962	46950	15778	     	33935	 9413	31731	31651	54429	56281	 5506	22383	 3015	55816	14572	11113	  543	22042	44320	45858	     	53097	35220	22635	14994	 1665	58649	
 31		41147	55689	31229	25217	10438	     	 5190	36594	51334	     	     	35553	28666	31363	16595	41354	 6088	58432	 9052	52615	51004	 9187	45125	51596	46547	     	  967	25046	13429	55022	10609	34822	47401	     	44803	39268	53166	     	32736	50825	53650	38592	35975	13024	32219	20535	 9305	33405	54708	29702	24190	18928	37931	  355	15859	22772	 3199	 3751	57810	47751	  965	57904	58440	     	43808	     	48399	55883	45013	36190	46199	12333	33703	52952	44258	     	56553	     	22088	     	24705	55514	 9534	11116	 6878	55484	17255	56150	25410	48352	35636	27602	42701	37330	32305	58045	25294	46461	55475	 7698	
 32		12578	35852	  305	  601	47827	 4368	32686	 8645	  962	35407	48997	59874	 4450	49685	35592	52703	     	46431	21133	23439	 1472	10543	52956	51032	 8532	29528	 7873	14761	 8822	15414	43618	22976	43884	     	53075	55139	51227	     	12247	 4223	43222	 7930	43660	33319	     	15933	21221	 9213	21450	     	     	54055	48812	26853	     	22880	     	47431	40983	18898	15564	54594	 4893	28680	     	20872	10473	52708	57692	 2361	50442	 9541	45263	46699	 5258	10924	48704	28234	27544	29827	46625	 9294	41829	35639	20694	28024	51873	 2757	     	36444	     	49958	58990	27306	42287	30970	36554	 2331	25766	40699	
 33		     	11958	     	32052	37996	44196	34494	46663	52249	23455	30951	37300	 5913	 3653	29820	19938	47251	27027	 4152	43241	 9888	 5877	54342	56222	 7288	20308	17236	     	56858	10817	 8205	48541	 9449	56217	 9897	37696	24145	22800	27829	50297	33505	29115	20325	 7088	     	11718	 4856	47249	40632	57297	50160	  889	57366	     	24616	40215	10690	 5157	 9600	54641	13392	 2548	     	 6244	53466	 8252	57646	49930	17502	     	19557	     	     	48351	  500	36650	49718	30674	40248	50594	23849	10663	20693	     	48726	33164	59192	33942	53622	 1393	53452	42009	23923	 4115	39075	 6303	58551	46041	38902	20809	
 34		56066	32148	     	19458	     	46492	21173	43822	     	27777	 5114	 4204	56504	52757	37040	     	27762	37984	12931	19933	16612	 8431	55027	 2158	39372	54284	 9954	19764	 9864	15707	 9334	25467	 9813	43006	49888	17920	15574	41458	45296	14557	 7791	29823	12998	18169	21606	40819	28475	     	52983	11105	     	48891	43257	58166	26791	44774	20713	47059	49426	17404	56203	 3970	37144	21845	 9127	26598	 8819	33924	 7291	33157	23868	59456	     	 1082	18061	10741	50887	31625	47902	17880	16463	24342	11694	31471	     	     	40835	19460	20780	34873	25723	56618	  393	36799	 8424	     	25718	25561	 7274	44862	
 35		10790	53728	38474	31751	32001	19759	 9901	25313	23150	44970	57574	     	46913	10617	24989	41616	     	     	45447	44777	34690	30233	45821	23119	32059	29174	     	31431	41982	30043	 9657	     	 5789	     	10268	     	     	42114	 1597	41122	57383	 8444	 5594	 5123	12963	43590	50805	     	36827	35895	45252	39683	10952	36448	54399	26001	11867	22643	     	 1444	     	50967	52695	30326	 4167	40093	29422	 2225	37042	39419	10874	49645	38174	31321	10314	19640	58280	36839	15271	 2938	57032	     	51529	32113	15812	21005	32739	     	14108	42711	 2992	  130	  938	46002	57680	34514	31335	38401	20057	48199	
 36		18500	34325	 1681	14501	53274	29223	45593	48344	38051	14699	23571	24439	38640	51684	48396	 1907	 6209	28254	     	25819	35819	27192	19648	   97	 9544	38143	58196	50329	30413	39821	 9385	14623	     	     	10547	 7265	31889	44330	20916	 6352	16363	22128	47115	45638	37319	37171	11427	14749	49162	     	59869	14179	46300	46975	14725	 3737	40678	45402	 9245	11985	31315	20091	23858	 8053	29451	 1788	59544	28676	16863	51327	 2050	11431	37321	 6347	11848	     	 2816	     	 6112	 5127	46667	 9336	 1901	 7679	40475	36125	27742	50813	21581	12825	22655	38021	53130	37204	14682	29537	59911	28857	 6980	 8651	
 37		24936	20130	32801	     	 6441	     	15904	     	     	31265	 3952	39424	 9156	56030	43394	12417	50150	 6186	10311	30002	28438	 8572	     	31833	     	38268	14239	28037	41261	34556	44692	15531	45081	13329	53849	27947	 5740	41182	 3274	19722	30474	38731	15958	34925	19016	16543	 8193	26174	50983	18912	13527	47778	52199	46923	21900	     	54735	49352	54846	31993	23940	40776	48374	26128	36843	32049	53192	  643	27883	 8254	22290	26386	12322	17357	 7903	 1317	54639	10576	 5532	55585	32348	17840	34372	  862	40157	41985	23293	 3079	32073	14424	52512	49041	 8079	38730	33582	 2075	30543	59636	11669	56656	
 38		17262	20387	29668	 4595	43783	55213	49013	 5352	33707	 5026	35649	44485	55481	29866	 6950	15751	32042	46715	11670	 1877	54305	11638	57169	     	54542	     	21249	31577	35070	56053	45746	     	47847	17807	31868	     	 3019	41179	 5453	 8895	32825	36592	24928	19647	39539	23410	56940	48388	32029	33839	46669	 7906	17728	56080	33079	57025	50444	 1344	59082	     	56908	46865	  526	 5163	30685	43663	 5638	     	50921	50260	53233	19169	56349	30946	 9768	 7831	23703	26480	     	     	33688	     	12863	18866	37069	29284	 9557	11403	55037	     	     	13596	33530	43874	35247	48405	24397	21127	48961	31681	
 39		57209	18635	41891	 2061	     	11258	     	30211	18210	54404	23283	48074	32469	12958	 6459	18451	32740	49947	32910	51692	32937	53662	16936	57054	50416	29212	22279	17494	47628	43294	33001	52652	54157	40888	14006	48304	28945	57310	 3435	33065	43818	13506	24048	27702	     	28896	19813	52478	38905	59550	16857	32700	36355	23412	16092	     	30565	     	48430	42929	 8707	16087	 7859	58455	56229	30139	  730	36635	51108	52460	37483	     	25862	11144	49194	26881	19677	36291	 6451	55310	47339	13958	 7065	53660	     	 4735	43653	47839	19226	21609	55386	14969	31115	17755	24437	13581	     	20869	44800	15327	
 40		 9915	13219	17065	19465	24305	23666	30676	50832	 5186	40106	54590	14117	     	35456	 6079	10193	18142	 7428	40446	33342	50794	46345	 9610	     	25798	55957	35995	41349	46683	 3746	19038	25953	44561	26354	23579	23460	57911	14710	58385	55260	 4246	27501	 6393	25537	28940	 7557	32110	26550	20537	25081	 9906	17671	30353	57314	14151	45096	20928	21147	39296	41460	     	38188	     	50379	52546	41932	45635	10190	31387	15070	21521	 5211	49618	23497	  667	 7498	29744	12874	     	28381	     	21383	45874	31422	     	56210	13599	21008	13963	12614	 2006	47054	24746	   77	33845	43271	 5818	48772	24626	 3554	
 41		35228	55020	49338	16981	40553	 9418	42007	 2870	40993	45516	25543	19745	41998	 8046	     	38743	    2	36212	39569	11175	48216	59464	17173	34072	43015	 8674	     	43671	 1890	38004	 3405	43468	 7808	45856	32650	50323	     	39938	40901	34280	50279	 2787	55929	48341	11710	 7419	     	45565	     	52302	51654	20061	27639	 3050	     	56098	56049	56384	20187	55304	55254	     	43053	42538	42687	43212	27741	44733	     	 5926	45627	23637	56179	39920	29673	 2295	 7667	31583	59300	39954	10384	     	12271	54635	19142	33536	32830	 3777	16829	35232	 7889	45982	51915	58416	21283	17923	23564	56870	23921	39353	
 42		     	48251	 8788	 3244	21473	20314	16051	 2350	33787	49980	     	40873	16208	47864	     	     	     	39535	 6762	 1600	54301	16317	24652	38534	32738	26399	51085	17833	56898	 4717	52867	42056	23104	16502	15714	13317	36773	58325	41405	21842	39769	53515	30668	23482	25896	     	45320	29426	 7771	54458	29554	19810	53791	25069	55927	10406	 1886	12982	45339	10221	10067	37410	14483	 8697	 3998	25338	     	45836	 2097	34615	38797	44604	28993	     	58912	43564	46313	58073	 1722	58826	58247	27165	20497	48072	20801	30536	43191	40735	27020	52720	     	     	46312	16711	20221	21887	52755	18188	     	39531	
