   		    0	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	
 10		 1879	54128	     	55116	47662	10078	54494	27985	     	24466	15815	37669	39581	38845	31580	25435	55500	     	40979	15390	14996	     	43098	18836	     	16765	38946	     	20993	     	25464	     	46011	 9016	 9630	10646	54608	42298	17695	20102	22902	 6250	50647	20182	18293	55916	27427	17186	12554	 1211	45765	     	     	40653	 4476	34020	28253	14204	51049	28232	52083	     	27651	20281	33910	51701	     	45723	50915	54770	  459	 5815	     	     	     	 5995	     	26094	13198	47579	 2023	30918	51674	26213	 8774	     	27227	     	22060	 1892	54550	 5167	     	38600	19029	39352	 6621	17778	19287	51888	
 11		36268	 8477	23313	15881	27348	29937	31280	41491	36115	34983	58974	22056	 2973	     	49319	15282	41836	     	27805	40468	10681	15251	45631	     	20207	46803	46672	49198	     	27586	14945	40909	56656	 1320	     	52516	     	16232	31073	56938	42188	 4375	28009	     	56381	10817	23886	51007	 6500	 2409	 1671	35707	     	29006	 9454	16068	23743	26845	20357	27755	 9542	     	 5110	57029	28958	 3056	14938	51379	 6217	 1590	16580	59082	21941	 1730	     	44950	15254	16560	25570	47137	39840	46975	12780	 6955	14598	 9943	 2524	     	49938	  511	 6091	46581	57651	47602	15313	 8738	12998	51109	40941	35730	
 12		38340	14307	47261	     	50522	14995	  847	59415	     	     	22923	35525	35862	55542	 9785	59964	53166	     	20031	37990	35160	48031	33749	13760	56489	54527	51090	58474	40717	     	26039	18407	     	18339	25627	42257	33240	14430	 5412	     	48370	43436	53603	51032	 3602	     	     	     	53582	25540	     	41768	 6420	16072	45091	     	39554	39713	     	     	 8025	 6252	12391	11223	14296	12803	21196	     	44616	47415	     	35170	19414	 1398	26854	53365	29720	 5640	33753	11980	41406	42473	24753	 2138	40658	39385	53349	19986	33766	     	26971	25218	     	20610	 3734	49539	37868	13328	     	 5807	
 13		14418	 4528	58517	49682	40115	59501	 5938	23469	42684	 2387	 3368	     	 6385	 2649	23115	 5373	47492	23367	19707	21494	32120	27536	  800	58641	35578	     	55835	38468	     	     	44579	 4205	41299	 4146	31694	52007	 4810	 3039	32878	16447	10316	 1261	  135	10985	     	27587	     	17774	24599	16031	26185	35910	     	41159	19929	20825	51035	21604	40780	16463	30237	     	 6717	48057	13907	29377	     	 6316	33270	     	18563	     	56267	35340	 1146	 7844	25840	27150	 1159	 8766	16248	     	     	36420	36266	14936	     	56661	28016	25910	41850	53406	58089	  767	     	50203	21284	 4008	26537	34669	
 14		40783	12515	12092	52697	 7451	     	52781	55471	36029	     	28664	43248	34784	 5681	41116	11086	46390	17814	     	12125	19191	10272	18116	42661	     	32025	16453	42963	54363	43611	28929	23594	52854	45210	11774	     	10058	37072	58510	36083	     	 8893	33551	25895	44375	32928	 1739	10728	34030	29819	23991	43225	43992	21968	10520	14524	48853	39647	51345	     	24507	22166	     	51667	12300	17591	     	     	28921	     	14909	45798	45298	27300	32562	51789	20514	46377	     	37348	     	53358	 8174	37122	  625	18791	33926	     	27939	57570	18683	18356	53341	41177	11668	59765	     	18955	53904	44181	
 15		19988	50718	     	50320	     	 8789	     	 1553	39683	12262	30359	     	28195	     	 5992	 5423	23204	 7744	     	     	12755	     	55623	 8286	14168	17795	 3573	58808	54054	25031	     	 7229	29449	47106	12913	22287	52330	 5764	54268	     	19927	48097	13066	   45	37959	30048	 6107	17120	45257	45674	56513	43427	13327	25230	22853	    6	     	39800	46127	27355	40802	56902	40751	56346	46433	46976	59360	 1212	56822	36704	11913	     	40239	58435	22447	     	57693	12253	  572	 1702	37045	 5136	53829	44593	 4774	59352	     	59624	32313	17116	     	33577	 3765	46417	51315	     	56937	21459	44006	44718	
 16		     	37074	40234	13573	26418	25356	19396	10201	     	36189	19322	     	42576	 9339	     	43826	55596	     	 4903	42426	     	12963	42775	29673	  581	57207	32206	47133	32428	 6787	43389	43825	18772	31689	37447	     	     	39361	12721	48856	47046	45004	18133	     	36934	28803	 4165	56665	     	37299	11173	28813	14811	57966	47599	  725	51484	19167	     	     	 8580	44125	53712	58246	21797	14567	23822	22017	49900	22924	30889	     	32714	 4590	32515	25529	56541	41461	55781	17886	40963	36588	13605	 4002	23708	16760	27676	26415	47847	57782	38386	 5692	53906	32814	15482	39284	32583	30736	     	     	
 17		32114	     	35755	26404	22073	52473	52717	     	39101	13341	29754	57852	23000	 4887	     	26381	     	33366	41219	53645	32727	35782	17933	     	     	20012	     	22437	25626	45354	 8158	38057	 3714	59078	21861	21226	48936	     	28719	33027	41466	58566	43685	15222	24404	53557	 4111	     	51712	 6553	 3313	10535	46456	57834	     	34046	30440	56439	28618	44198	58499	 9739	36140	14324	     	18893	45353	58834	41309	42814	40204	 3218	22090	22804	     	49639	40565	     	11409	 7291	14236	53395	26976	     	58842	38830	37035	34461	18661	 6528	     	48847	45384	37439	37275	29058	54686	50033	26646	39372	
 18		  212	24244	49687	41416	     	55861	45188	     	32311	43187	16008	19040	26942	17687	45606	     	34279	51509	52809	22435	23059	39117	23149	38018	41076	40397	17663	     	19759	38842	 9230	23288	42069	 6816	24710	54718	13478	56739	55612	35033	24476	27551	29873	31600	30861	59486	31149	16443	51292	 1752	59943	29560	 8411	 4852	56528	     	16342	 7620	26609	20836	     	19806	 9257	49580	55943	58556	11315	54822	49090	21612	58625	52077	 8429	16083	57684	35177	 6956	42892	19076	47298	19056	29891	27092	10206	13183	 5759	10224	58708	53339	     	     	58656	 1920	42514	22912	     	     	 2343	18882	     	
 19		58491	11672	29196	17982	 2226	31746	19118	33371	     	     	54106	24123	35323	  660	39903	40177	  402	22410	58469	26576	57842	48375	39264	     	     	17115	39351	34418	 4059	     	30007	     	55529	56619	38996	36906	45758	 4363	 5843	39263	10118	 2043	 9412	     	     	31875	 7943	     	45436	15182	31238	     	 9734	56032	  674	15791	24369	40152	35288	37354	59338	19575	10181	27357	37895	     	10477	19294	     	11734	27182	     	 5029	55401	 7821	22882	26556	44693	45170	     	39782	 2074	51557	 2021	13968	44435	27598	10029	20488	15981	42345	28188	 3674	35431	27772	 1858	     	14469	     	12440	
 20		 3760	47819	23319	30243	     	     	     	46756	19801	28736	34434	 5364	51528	     	25070	26544	45228	     	26139	55796	 2623	     	10221	13821	55098	     	42048	 4924	44933	51599	37420	18811	46153	     	20009	 9612	38775	38246	28976	46032	52198	29139	 1445	16492	44791	     	     	30296	     	59312	49482	     	53131	     	52910	56960	48834	21705	51732	54878	16104	 3789	15491	 7772	     	41385	15858	20659	 5831	46889	11014	 2956	25160	29804	12993	     	57671	45987	56303	13125	 3571	59523	42999	     	53204	55858	 6444	 3277	40043	17248	20153	34856	14156	 9830	     	51348	20999	57524	16954	44937	
 21		17668	52466	15593	41403	33004	33900	     	22319	     	43480	22070	28729	39562	20833	59968	     	39569	10317	     	43461	38654	45432	23332	38593	26096	39342	29803	     	     	13713	59800	27076	 7258	 6883	41653	16016	12796	 6245	24016	55927	17769	54933	47547	15120	40621	34361	     	48614	31078	16439	57135	26575	     	34547	43994	25813	53391	21464	     	22528	     	38813	40874	12387	14087	14290	57673	28468	54417	21901	49480	 2436	14585	27339	 2244	47773	 6876	11553	51987	52964	     	21420	 8697	27459	37418	50025	13958	40197	40120	 2329	59210	38332	     	38355	10480	40145	21124	15757	20381	56770	
 22		 3303	     	16111	26655	 1714	11618	59421	 1777	34527	24797	58464	58958	12956	45578	11952	17979	54216	 5866	     	33330	47925	37103	55597	38409	55256	36425	 5393	     	21550	36738	41342	33779	32023	35948	14561	37770	11280	19657	52644	50063	25812	31517	     	38652	11763	53802	     	30036	47744	16477	     	38414	25237	 3541	     	 4870	     	     	     	40812	45092	     	     	51567	 2740	21193	12797	10212	20535	24877	58480	33838	39980	16420	23856	     	13214	28469	23791	53493	28902	58197	28538	     	57681	50924	30301	24187	     	 2943	35931	33504	 3635	     	 7487	43603	16935	58590	22515	42515	
 23		 8417	51011	34480	54395	47708	     	32986	23986	     	27386	     	34320	53304	47421	26688	43903	 3129	23924	10892	 6449	 9541	     	     	23023	19839	51921	37508	 3570	19001	     	 5040	59923	58832	 7531	32447	53895	31498	18876	 2248	50951	18786	17592	24148	45062	52796	50678	 2456	 1855	40295	15047	29623	47747	     	37723	41119	29441	 1351	26115	50663	38349	44473	44036	41000	18057	39110	 1260	     	51957	47945	 8800	29448	 9258	     	     	45258	20561	22846	37445	16508	45265	     	     	53540	35151	 6752	17009	13888	46073	  301	37118	26597	 5066	30506	56278	     	     	20432	34244	24428	54737	
 24		     	27974	15979	23134	12405	10088	37793	37738	24303	58138	39588	     	13279	30802	24887	36185	29153	28788	12131	52502	31060	     	11096	41658	     	     	     	37645	27395	31813	     	     	     	55146	51946	15116	29512	22197	25613	57075	51191	40752	59497	43072	     	 6168	40176	41099	37577	43599	45753	16220	33647	41171	23008	 1930	32759	38547	52324	31173	     	  440	     	53097	43702	43322	46665	 8558	 8276	28045	27324	     	     	36489	     	 4417	34178	46741	     	 1231	  947	     	36276	 2281	     	 9913	     	29118	12923	42142	 2266	     	 2629	28385	29200	49120	16138	 6525	 5183	55691	
 25		25126	 7065	54224	46384	45440	19915	47212	12776	21707	 3751	50469	53941	53572	18274	 9536	11194	16465	     	32605	36565	     	 9638	23938	20234	29562	42440	53888	35480	19065	16370	21080	16444	39847	57590	21961	58021	     	24745	30356	     	25319	26949	 5985	25686	52381	46949	25357	43387	24498	20407	36657	36593	28137	 1034	47262	29080	27817	23377	19271	43021	15696	 4429	36417	30685	28561	11621	49232	24853	13813	42169	56621	57589	     	10680	36461	33695	25292	51284	19755	43605	17956	46808	21007	30690	54424	37062	18369	19996	     	22292	21234	23635	16325	36327	 2992	42041	25835	28475	 3858	52528	
 26		49169	     	23794	18289	45430	37596	 4410	17156	     	18223	 5782	39137	     	55034	28285	 7907	35211	     	 5527	35729	44502	 1511	32199	14463	46652	28167	 4211	55328	     	18875	 2052	29668	37556	 4499	 7109	39925	46065	10778	14107	53467	15586	     	14496	18232	49303	44454	 3722	21507	     	36062	     	33420	 1078	24121	17528	38850	41506	     	 8056	42247	55480	52641	 9691	     	10450	48416	34720	36183	     	41547	12668	33323	20607	37304	 7357	15137	 4806	  242	52404	17492	     	48533	42397	20117	36495	     	36985	18532	44479	     	 4369	49468	35903	     	26807	39261	48529	34315	58528	59068	
 27		11985	  678	10385	34834	33007	33810	27139	58514	27857	23656	46935	42153	     	34273	31502	45748	 2378	23606	40712	43615	15957	 4104	37134	17869	55198	     	 1197	41542	27140	     	44475	44807	48154	29436	30503	     	     	47812	11770	     	48907	 8607	27419	 9343	59050	42736	39163	12715	13559	35303	33667	55045	 5465	     	35804	46628	12729	 1301	15156	30676	55917	36853	54309	 5847	27507	43977	24841	49479	     	     	12347	49657	59828	10444	34164	34427	10938	17013	26527	 9685	18493	13698	     	14997	21323	39233	16090	28548	 7731	     	 4777	30666	 3927	56382	53151	12678	53995	40925	     	     	
 28		     	25214	15367	 9184	46977	 1027	 9967	  164	 6701	51328	 7462	43307	50085	55638	     	     	10745	39029	     	13763	 5541	     	16038	45015	46605	27558	32810	     	17573	   78	33788	     	53508	34296	     	37290	 9500	     	     	34511	31121	 3475	11495	   21	     	48754	     	45052	45669	54177	33149	     	 8202	     	52057	28260	21430	46201	32355	14310	58367	 8779	     	10100	41476	31876	28762	40407	39691	28972	50849	     	     	38857	50681	10959	47520	 4045	29691	51286	52020	21157	 2301	49576	32519	     	     	  688	51451	27695	 2206	     	27141	25476	23212	28263	15041	     	     	31806	
 29		26232	37924	34866	19514	21503	50405	57761	30040	32446	49828	 6004	49227	21167	33016	50686	 6083	20803	30303	20976	44220	22182	41624	 1603	 3021	 4688	43925	10654	     	59675	     	41050	20386	48585	58498	     	13224	     	 8293	     	 4503	 1905	23753	50573	51589	     	21740	23157	58677	     	     	23357	10165	     	38450	40199	     	34197	 6867	     	  221	 4330	14968	  884	     	42470	31107	29954	     	     	10320	58198	14777	11665	  952	43989	33387	10234	     	29963	13510	     	27496	11164	 5626	46160	     	20819	41305	12500	     	     	28477	 7006	 6606	45383	43815	14512	     	31948	54801	
 30		39045	50163	27110	52643	30765	27957	37551	34271	41717	14206	 7139	 4512	51287	30499	 8368	     	35008	28290	42406	     	36030	56165	     	45847	26176	 6691	     	     	13370	 1554	18831	30039	47859	     	29288	32787	     	 7992	31277	23258	54322	53296	29749	20630	13345	20970	 2487	 5156	51803	 4065	50658	     	     	32471	52311	47808	37779	51860	12390	10003	52001	19780	28989	12450	48704	 3898	37587	29569	53337	52488	16269	46736	59597	     	 4840	16919	29869	17605	11259	     	22788	31735	18847	     	     	49979	59456	59810	     	10878	     	  497	59136	35805	 2758	34070	58143	     	13258	 6627	
 31		19706	     	     	55083	58271	54396	56210	 4902	27358	32051	53792	34325	56082	23437	12520	13649	10861	35781	57211	11391	29307	 7705	30630	52716	     	 1636	24785	34168	55662	38853	 5211	56674	45324	17825	     	34944	 7856	 8866	27470	51721	23297	25906	     	42333	46444	     	     	26324	19567	16309	 9645	13969	36908	25018	17934	     	35872	13942	29902	23108	17234	46367	 7715	 3010	 6400	21972	18762	 5333	 9584	 8208	 2816	31666	49558	 2542	13156	 3447	     	32560	18326	53900	51939	26459	23388	36390	38993	54235	46885	25166	15109	58653	 6505	18000	10816	 9701	39719	57653	10936	23256	54749	36352	
 32		49897	37643	25761	36758	     	24430	 6994	48865	55845	58239	     	39257	 8724	44149	48569	54632	28980	 3500	35454	46834	 6791	47582	32969	48231	40698	     	39235	37511	50154	11560	 8673	33848	     	44472	34762	32866	17471	13910	31507	15913	     	     	49282	   39	45569	14822	53012	25559	31236	45034	 5988	 2864	38681	59196	 2678	42958	30583	     	39702	52431	32127	     	11727	50854	     	25175	22439	53471	23839	34755	21863	40413	56450	     	30992	42273	22820	     	48205	     	21042	 9568	24521	     	     	15807	12620	47339	     	 4398	34977	52013	25295	32467	52433	31719	33528	57900	37233	41932	
 33		35321	53419	25154	18273	 5582	 2809	59372	50935	49882	31530	14856	 6548	22855	40471	59495	41876	36419	47700	54726	     	 2264	53744	48450	20699	     	10867	59638	14850	22926	48368	13095	 9356	 7542	56118	33945	27855	48915	  509	 4685	58527	37481	 8474	     	     	29047	11352	27402	13980	19284	21440	 3940	     	35797	55097	 1204	54581	59223	56389	55660	48168	18123	     	     	     	56916	31359	16974	35866	     	26580	     	     	 6424	42981	 8949	42105	  421	 9828	52896	33809	53883	     	17232	30493	27837	 3215	37814	29071	48139	     	31703	15397	 5349	  488	48554	54565	24792	     	16292	53633	
 34		     	     	     	59221	59653	31619	28113	22984	     	 6800	46461	     	44427	15157	     	25366	     	     	56395	35423	34982	39456	52636	31165	50772	15110	     	21546	35819	36726	     	57093	35195	38456	41798	38205	     	 6564	15847	     	     	20649	32343	53407	42975	     	 9951	     	17410	52144	10307	 2674	 4763	     	     	48876	 2828	20021	57277	14944	57230	15985	21069	     	 4617	14100	53935	30560	43416	 5998	     	     	53455	 8127	 9986	     	19494	17366	     	40253	49621	     	13596	19518	18374	22462	58988	     	32322	     	22375	52651	16353	     	45479	 6754	18332	     	40112	53538	
 35		49698	16450	16672	10966	13433	14336	 1129	36354	34738	55734	31631	18066	54436	14747	56177	16660	54751	24931	28028	55666	28235	19470	53823	30357	46544	37879	48382	54146	57764	11190	10834	 8886	47251	35599	54471	26508	12785	29834	17269	53852	 1884	26403	19489	 3613	18784	40467	41796	16127	30027	59698	16297	 3703	     	44432	13529	42288	35369	27210	     	13772	12401	48817	52531	11001	26011	     	23927	49181	23452	30682	39669	 1392	26828	48294	 4268	17913	54398	16146	43333	 7450	35913	43987	24249	 3716	 4350	47151	     	21151	 5408	32121	52640	51912	30308	51021	53892	51289	 8413	     	47179	 1214	
 36		     	27314	 1729	     	51198	53865	56019	38229	14212	34829	 6347	29137	40931	     	37691	45794	36535	44044	45586	 2515	42913	43244	51883	42179	 7231	50339	29310	     	     	51909	17001	14635	17303	     	58792	 4116	22844	44046	24756	     	39684	16175	20023	26564	30473	14614	     	15764	12288	 8044	18279	33177	59287	     	50993	37044	59126	10469	     	  561	14170	34546	     	19093	12749	59069	42908	 5650	     	14274	     	47827	29818	44784	32498	     	56812	     	54296	17611	10087	38765	45534	14581	23491	57068	26612	31337	     	48617	54657	31377	46050	  422	46898	54437	51317	45140	19566	 9558	
 37		59374	16468	38185	16831	56833	52063	36370	23465	15466	     	26952	 1514	     	18080	14867	 1860	     	 9554	16320	11547	25106	55551	     	50684	28659	21325	     	 2182	     	35259	40555	49218	29017	37231	     	34884	20613	     	33820	     	14091	     	     	50290	54752	57439	12130	53346	27308	40240	46572	13822	43761	56047	16369	46945	 9404	39643	21276	     	49431	51862	37063	     	38966	     	16843	     	29425	35629	     	46361	 3869	21663	 6777	37928	26773	43440	53642	 8233	 9882	45973	17544	22784	     	16186	43431	19395	49455	20176	13915	35695	11740	13990	22115	14555	44173	52187	     	15637	
 38		     	43534	15903	57184	33613	59320	12267	29117	21944	46420	18917	 1907	25676	     	29432	46350	     	33392	 2604	48701	14578	     	35641	39500	10864	 4659	22958	 7775	12228	23598	14504	 6237	     	15049	21537	12029	45225	  175	     	29585	37027	     	 7055	52343	28513	45393	21526	50322	18709	29795	45555	53120	44752	18646	49030	50165	11144	15320	38504	22244	     	43853	     	52738	     	46187	     	 8481	51967	 5397	     	37844	24345	     	11451	18144	44468	 9284	59479	 4018	47861	56762	56791	     	59231	59261	43872	59773	 8743	24435	40873	32914	49092	21822	13441	37494	18529	20205	     	 1157	
 39		 9842	24998	20133	 7273	37904	23120	14203	  703	21015	     	48164	     	46657	22325	14244	     	54921	     	44566	     	22571	 6536	51500	15221	36850	     	51472	     	 8135	39794	48622	32200	     	     	13791	13215	     	30893	49673	49010	43226	 5835	     	40917	26277	 6529	 3957	12935	45739	 8631	21824	53525	 9957	     	 7329	     	 4207	30943	10485	56157	28822	49738	40106	50695	43720	27295	  494	56769	35567	57626	     	43058	42110	23847	36784	10324	 6060	40209	     	 4822	45455	28222	57095	31202	28248	24496	 6435	     	     	42519	 6466	29245	28377	10982	31389	40801	     	43496	47857	     	
 40		36018	39065	48317	13146	38127	     	47240	 9393	 1162	45238	42960	     	14566	51997	34678	     	35417	47842	48372	12111	     	 9357	12172	     	25937	14935	50832	40965	46879	32384	25197	15676	17880	41101	47273	54860	47044	49366	39430	 6123	16098	27270	21790	17818	     	35625	51045	28627	36362	32832	10021	45098	23173	46144	22388	34382	34689	23667	     	36710	35716	46760	40896	27669	33415	39537	 2568	 7987	     	27391	44099	 6675	28814	     	     	     	54924	39378	     	56868	     	19945	40646	     	10422	37005	12389	13072	     	 4067	13928	25970	35125	27654	     	     	48247	45179	27209	 4535	
 41		57918	     	     	49313	     	 7713	44983	33747	     	51823	40491	36197	15988	     	57998	37098	 1155	57351	18916	43066	16078	43980	32545	13251	     	 6742	40232	21390	19366	39119	 8421	42951	55087	35200	36647	34894	16337	55802	49916	 2183	38206	     	50241	     	56848	 9987	 2399	54429	     	 7664	48572	     	42658	52685	44161	54877	41558	20193	50533	51535	39253	 4879	45857	49810	17513	48593	19154	35202	 5182	 2916	42319	14355	     	     	36192	53379	42796	34935	     	 1848	     	49803	39832	42518	11802	12788	25469	     	27345	29242	49757	     	21295	15851	14076	22995	12197	 7460	21336	14235	
 42		55363	33102	22697	39161	47989	56855	28996	52981	20917	49839	58816	27158	14529	 4519	37475	19068	19263	45607	48017	26784	33018	24731	25631	27732	39318	26447	55310	47589	     	50313	38880	     	34163	35425	16812	37776	21986	51243	42713	19807	33984	     	34554	16719	 3999	35013	 3514	     	33734	  930	54725	55291	52883	 4762	46324	     	     	21254	  130	46562	18113	11750	18248	53430	54631	27798	17614	42557	27039	18464	30981	47372	56320	33009	12272	 5809	 7207	46915	59002	 2042	53651	18237	17227	12605	27223	28718	55918	     	36632	42361	53170	57102	42402	10996	     	 8698	18678	 5997	38107	27228	
 43		     	  322	25484	31333	58160	19045	47609	23287	15153	20894	20769	33796	49601	32796	39196	15775	24278	29381	48155	46682	 3221	59996	50398	 7591	32527	50193	 3606	58293	29000	22076	 1274	23529	 9421	     	25670	     	     	50708	19564	20614	 1282	52923	39228	23498	40708	     	37843	19183	21909	     	54834	40934	49664	 8540	     	 1466	31451	48597	15769	     	35140	53224	30274	16821	 3276	55689	     	52133	18612	12899	 6585	10253	30149	     	 9129	28895	12024	57686	45627	58335	     	55279	56480	     	37222	19047	22776	     	     	17246	21897	37194	13594	13230	20802	54156	14723	54833	22653	16867	
